/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_40_666.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_40_666.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_40_666.jpg, 0, 0, 0, 7.875269E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_40_777.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_40_777.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_40_777.jpg, 0, 0, 0, 7.971383E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_40_893.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_40_893.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_40_893.jpg, 0, 0, 0, 7.80453E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_41_008.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_41_008.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_41_008.jpg, 0, 0, 0, 7.940933E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_41_123.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_41_123.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_41_123.jpg, 0, 0, 0, 8.03426E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_41_239.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_41_239.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_41_239.jpg, 0, 0, 0, 7.784043E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_41_354.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_41_354.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_41_354.jpg, 0, 0, 0, 7.834045E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_41_471.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_41_471.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_41_471.jpg, 0, 0, 0, 7.829918E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_41_585.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_41_585.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_41_585.jpg, 0, 0, 0, 7.875719E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_41_699.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_41_699.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_41_699.jpg, 0, 0, 0, 7.792251E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_41_813.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_41_813.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_41_813.jpg, 0, 0, 0, 7.794914E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_41_926.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_41_926.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_41_926.jpg, 0, 0, 0, 7.793897E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_42_040.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_42_040.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_42_040.jpg, 0, 0, 0, 7.793654E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_42_155.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_42_155.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_42_155.jpg, 0, 0, 0, 8.001241E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_42_270.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_42_270.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_42_270.jpg, 0, 0, 0, 7.766779E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_42_386.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_42_386.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_42_386.jpg, 0, 0, 0, 7.786194E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_42_500.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_42_500.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_42_500.jpg, 0, 0, 0, 7.920823E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_42_614.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_42_614.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_42_614.jpg, 0, 0, 0, 7.825173E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_42_743.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_42_743.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_42_743.jpg, -0.09426284, 0, 0, 8.20664E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_42_852.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_42_852.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_42_852.jpg, 0, 0, 0, 7.776431E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_42_966.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_42_966.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_42_966.jpg, 0, 0, 0, 7.884873E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_43_080.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_43_080.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_43_080.jpg, 0, 0, 0, 7.875593E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_43_193.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_43_193.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_43_193.jpg, 0, 0, 0, 7.840677E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_43_307.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_43_307.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_43_307.jpg, 0, 0, 0, 7.827787E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_43_422.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_43_422.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_43_422.jpg, 0, 0, 0, 7.801059E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_43_537.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_43_537.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_43_537.jpg, 0, 0, 0, 7.834371E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_43_652.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_43_652.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_43_652.jpg, 0, 0, 0, 7.770014E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_43_766.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_43_766.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_43_766.jpg, 0, 0, 0, 8.016432E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_43_879.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_43_879.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_43_879.jpg, 0, 0, 0, 7.78047E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_43_993.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_43_993.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_43_993.jpg, 0, 0, 0, 7.794046E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_44_107.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_44_107.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_44_107.jpg, 0, 0, 0, 7.817627E-05
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_44_243.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_44_243.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_44_243.jpg, 0, 0.2250212, 0, 0.1576908
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_44_356.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_44_356.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_44_356.jpg, 0, 0.5329113, 0, 0.5862064
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_44_473.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_44_473.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_44_473.jpg, 0, 0.8841902, 0, 1.624907
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_44_578.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_44_578.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_44_578.jpg, 0, 1, 0, 3.007298
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_44_695.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_44_695.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_44_695.jpg, 0, 1, 0, 4.416524
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_44_802.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_44_802.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_44_802.jpg, -0.2503231, 1, 0, 5.567482
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_44_905.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_44_905.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_44_905.jpg, 0, 0.692371, 0, 6.495625
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_45_019.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_45_019.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_45_019.jpg, 0, 0.3481449, 0, 7.139013
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_45_135.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_45_135.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_45_135.jpg, 0, 0.002502918, 0, 7.276895
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_45_254.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_45_254.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_45_254.jpg, -0.06986725, 0, 0, 7.188086
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_45_362.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_45_362.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_45_362.jpg, -0.395496, 0, 0, 7.079366
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_45_477.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_45_477.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_45_477.jpg, -0.302139, 0, 0, 6.967186
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_45_593.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_45_593.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_45_593.jpg, 0, 0, 0, 6.879339
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_45_708.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_45_708.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_45_708.jpg, 0, 0, 0, 6.808926
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_45_822.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_45_822.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_45_822.jpg, 0, 0, 0, 6.726971
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_45_938.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_45_938.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_45_938.jpg, -0.1085672, 0, 0, 6.643801
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_46_051.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_46_051.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_46_051.jpg, -0.3960632, 0, 0, 6.544515
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_46_166.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_46_166.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_46_166.jpg, -0.2458563, 0, 0, 6.440505
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_46_282.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_46_282.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_46_282.jpg, 0, 0, 0, 6.357036
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_46_398.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_46_398.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_46_398.jpg, 0, 0, 0, 6.280005
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_46_513.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_46_513.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_46_513.jpg, -0.219351, 0, 0, 6.194855
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_46_629.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_46_629.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_46_629.jpg, -0.5671771, 0, 0, 6.082163
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_46_747.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_46_747.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_46_747.jpg, -0.2124449, 0, 0, 6.010266
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_46_865.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_46_865.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_46_865.jpg, 0, 0, 0, 5.932528
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_46_983.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_46_983.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_46_983.jpg, -0.114045, 0, 0, 5.858838
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_47_101.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_47_101.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_47_101.jpg, -0.4682339, 0, 0, 5.748277
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_47_202.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_47_202.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_47_202.jpg, -0.5423255, 0, 0, 5.64943
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_47_302.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_47_302.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_47_302.jpg, -0.2400123, 0, 0, 5.604402
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_47_421.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_47_421.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_47_421.jpg, 0, 0, 0, 5.531048
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_47_538.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_47_538.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_47_538.jpg, 0, 0, 0, 5.4642
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_47_654.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_47_654.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_47_654.jpg, 0, 0.2203231, 0, 5.522068
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_47_770.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_47_770.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_47_770.jpg, 0, 0.5133272, 0, 5.9414
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_47_886.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_47_886.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_47_886.jpg, -0.1662208, 0.695823, 0, 6.876649
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_48_002.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_48_002.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_48_002.jpg, -0.182745, 0.3481768, 0, 7.496386
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_48_119.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_48_119.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_48_119.jpg, 0, 0, 0, 7.621187
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_48_238.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_48_238.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_48_238.jpg, 0, 0, 0, 7.52918
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_48_356.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_48_356.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_48_356.jpg, -0.3533127, 0, 0, 7.408243
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_48_474.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_48_474.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_48_474.jpg, -0.7072227, 0, 0, 7.228541
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_48_575.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_48_575.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_48_575.jpg, -0.4035984, 0, 0, 7.162316
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_48_679.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_48_679.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_48_679.jpg, -0.09278655, 0, 0, 7.093871
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_48_789.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_48_789.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_48_789.jpg, 0, 0, 0, 7.013768
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_48_890.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_48_890.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_48_890.jpg, 0, 0, 0, 6.943127
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_48_991.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_48_991.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_48_991.jpg, -0.247437, 0, 0, 6.860855
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_49_092.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_49_092.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_49_092.jpg, -0.6073948, 0, 0, 6.707769
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_49_195.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_49_195.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_49_195.jpg, -0.6829501, 0, 0, 6.577103
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_49_299.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_49_299.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_49_299.jpg, -0.3705901, 0, 0, 6.530678
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_49_401.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_49_401.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_49_401.jpg, -0.06641436, 0, 0, 6.463142
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_49_506.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_49_506.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_49_506.jpg, -0.1206179, 0, 0, 6.392251
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_49_614.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_49_614.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_49_614.jpg, -0.4416, 0, 0, 6.281006
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_49_721.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_49_721.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_49_721.jpg, -0.2750248, 0, 0, 6.205538
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_49_830.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_49_830.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_49_830.jpg, 0, 0, 0, 6.138052
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_49_939.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_49_939.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_49_939.jpg, 0, 0, 0, 6.062985
/Users/apurav/Desktop/Track Data/IMG/center_2021_11_10_15_14_50_047.jpg, /Users/apurav/Desktop/Track Data/IMG/left_2021_11_10_15_14_50_047.jpg, /Users/apurav/Desktop/Track Data/IMG/right_2021_11_10_15_14_50_047.jpg, 0, 0, 0, 6.002136
